plu,nombre,marca,categoria,precio_actual,precio_regular,precio_sin_imp,precio_x_unidad,fecha
189806,Salchicha Tipo Alemana FRIOLIM 5u. 420g,Friolim,Salchichas Y Pates > Salchichas > SALCHICHAS Y PATES > Frescos > Fiambres > FIAMBRERIA > ALIMENTOS FRESCOS,7099.0,7099.0,5866.94,16902.38,20260219
193056,Salchicha FRIOLIM Con Piel Alemana Corta X 4 Uni 180g,Friolim,Salchichas Y Pates > Salchichas > SALCHICHAS Y PATES > Frescos > Fiambres > FIAMBRERIA > ALIMENTOS FRESCOS,3605.0,3605.0,2979.34,20027.77,20260219
230699,Chorizo Tipo Alemana FRIOLIM 3u. 295g,Friolim,Salchichas Y Pates > Salchichas > SALCHICHAS Y PATES > Frescos > Fiambres > FIAMBRERIA > ALIMENTOS FRESCOS,4875.0,4875.0,4028.93,16525.42,20260219
284881,Salchichas Copetín FRIOLIM Sin Piel 320g,Friolim,Salchichas Y Pates > Salchichas > Frescos > Fiambres,4769.0,4769.0,3941.32,14903.12,20260219
189805,Salchichas FRIOLIM Copetin Tipo Alemana 360g,Friolim,Salchichas Y Pates > Salchichas > SALCHICHAS Y PATES > Frescos > Fiambres > FIAMBRERIA > ALIMENTOS FRESCOS,6039.0,6039.0,4990.91,16775.0,20260219
230675,Salchichas Largas Salzburgo Con Piel 5u. 420g,Friolim,Salchichas Y Pates > Salchichas > SALCHICHAS Y PATES > Frescos > Fiambres > FIAMBRERIA > ALIMENTOS FRESCOS,7099.0,7099.0,5866.94,16902.38,20260219
235512,Salchichas Alemanas FRIOLIM Debreczin Ahumada 4 U. 340g,Friolim,Salchichas Y Pates > Salchichas > SALCHICHAS Y PATES > Frescos > Fiambres > FIAMBRERIA > ALIMENTOS FRESCOS,6039.0,6039.0,4990.91,17761.76,20260219
174764,Mortadela Mini Campo Austr Uni 300 Grm,Campo Austral,Mortadela > Frescos > Fiambres,3459.0,3459.0,2858.68,11530.0,20260219
188261,Leberwurst CAMPO AUSTRAL Tradicional Paq 200 Grm,Campo Austral,Salchichas Y Pates > Leberwurst > Frescos > Fiambres,2279.0,2279.0,1883.47,11395.0,20260219
72276,Salchicha Baviera Campo Austr X 4 346 Grm,Campo Austral,Salchichas Y Pates > Salchichas > Frescos > Fiambres,7419.0,7419.0,6131.4,21442.19,20260219
219596,Fuet Emplume Blanco Campo Austr Bli 150 Grm,Campo Austral,Fuet > Frescos > Fiambres,8249.0,8249.0,6817.36,54993.33,20260219
126411,Leberwurst CALCHAQUI Paq 200 Grm,Calchaqui,Salchichas Y Pates > SALCHICHAS Y PATES > Leberwurst > Frescos > Fiambres > FIAMBRERIA > ALIMENTOS FRESCOS,2229.0,2229.0,1842.15,11145.0,20260219
112044,Mortadela CALCHAQUI Piccola Paq 300 Grm,Calchaqui,Mortadela > Frescos > Fiambres,4269.0,4269.0,3528.1,14230.0,20260219
284877,Salchichon CALCHAQUI Mini C/Jamon Piccolo Paq 240 Grm,Calchaqui,Salchichón > Frescos > Fiambres,3475.0,3475.0,2871.9,14479.16,20260219
267213,Fuet L`Abratto 150gr,L`Abratto,Fuet > Frescos > Fiambres,10839.0,10839.0,8957.85,72260.0,20260219
131585,Salame Milan Feteado Bocatti Bli 70 Grm,Bocatti,Salame > SALAMES Y SALAMINES > Frescos > Fiambres > FIAMBRES > FIAMBRERIA > ALIMENTOS FRESCOS,3135.0,3135.0,2590.91,44785.71,20260219
267216,Lomo Horneado Con Hierbas L`Abratto 100g,Labratto,Lomo > Frescos > Fiambres > FIAMBRES COCIDOS > FIAMBRES > FIAMBRERIA > ALIMENTOS FRESCOS,4739.0,4739.0,3916.53,47390.0,20260219
267204,Jamon Cocido Seleccionado Feteado Labratto 125g,L`Abratto,Jamón Cocido > Jamón > JAMON Y PALETA COCIDA > Frescos > Fiambres > FIAMBRES > FIAMBRERIA > ALIMENTOS FRESCOS,6319.0,6319.0,5222.31,50552.0,20260219
267209,Mortadela Con Pistachos L'Abratto 100gr,L`Abratto,Mortadela > Frescos > Fiambres,3389.0,3389.0,2800.83,33890.0,20260219
11916,Jamon Crudo Iberico Cebo E & Legado Bli 60 Grm,& Legado,Jamón Crudo > Jamón > Frescos > Fiambres,13999.0,13999.0,11569.42,233316.66,20260219
11911,Jamon Crudo Loncheado Espa El Pozo Bli 80 Grm,El Pozo,Jamón Crudo > Jamón > Frescos > Fiambres,8999.0,8999.0,7437.19,112487.5,20260219
367,Pastron Feteado PALADINI X Kg,Paladini,Pastron > Frescos > Fiambres,46489.0,46489.0,38420.66,,20260219
46139,Lomo Horneado Fetea Bocatti . 1 Kgm,Bocatti,Lomo > Frescos > Fiambres,30529.0,30529.0,25230.58,30529.0,20260219
37964,Salame Spianatta Cagnoli Xkg,Cagnoli,Salame > Frescos > Fiambres,51229.0,51229.0,42338.02,,20260219
80962,Salamin Tand.Fin Cagnoli Xkg,Cagnoli,Salame > Frescos > Fiambres,38229.0,38229.0,31594.21,,20260219
80963,Salamin P.Gr Tandiler Cagnoli Xkg,Cagnoli,Salame > Frescos > Fiambres,38229.0,38229.0,31594.21,,20260219
83297,Chorizo Riojanit Cagnoli Xkg,Cagnoli,Frescos > Fiambres > Chorizo,38229.0,38229.0,31594.21,,20260219
80964,Longaniza Calabres Cagnoli Xkg,Cagnoli,Longaniza > Frescos > Fiambres,38229.0,38229.0,31594.21,,20260219
40874,Longaniza Baston P/Grues Cagnoli Xkg,Cagnoli,Longaniza > Frescos > Fiambres,38229.0,38229.0,31594.21,,20260219
80965,Longaniza Espa¤Ola Cagnoli Xkg,Cagnoli,Longaniza > Frescos > Fiambres,38229.0,38229.0,31594.21,,20260219
40865,Longaniza Baston P/Fino Cagnoli Xkg,Cagnoli,Longaniza > Frescos > Fiambres,38229.0,38229.0,31594.21,,20260219
13460,Lomo De Cerdo Horneado Con Finas Hierbas 1kg,Cagnoli,Lomo > Frescos > Fiambres,38299.0,38299.0,31652.07,38299.0,20260219
35168,Jamón Cocido Feteado PRIMERA MARCA X Kg,Primera Marca,Jamón Cocido > Jamón > Frescos > Fiambres,13759.0,13759.0,11371.07,,20260219
35170,Fiamb.D/Cerdo Feteado Primera Marc Xkg,Primera Marca,Frescos > Fiambres > Fiambre De Cerdo,11239.0,11239.0,9288.43,,20260219
121,Leberwurst Al Vacio Friolim Xkg,Friolim,Salchichas Y Pates > Leberwurst > Frescos > Fiambres,7419.0,7419.0,6131.4,,20260219
34895,Pastron Feteado X Kg,Friolim,Pastron > Frescos > Fiambres,34999.0,34999.0,28924.79,,20260219
45510,Rosca Polaca Friolim . 1 Kgm,Friolim,Rosca Polaca > Frescos > Fiambres,17279.0,17279.0,14280.17,17279.0,20260219
45511,Leberwurst Finas Hierbas Friolim . 1 Kgm,Friolim,Leberwurst > Frescos > Fiambres,7315.0,7315.0,6045.45,7315.0,20260219
46281,Leberwurst Cebolla Verdeo Friolim . 1 Kgm,Friolim,Salchichas Y Pates > Leberwurst > Frescos > Fiambres,7419.0,7419.0,6131.4,7419.0,20260219
122,Pastrol FRIOLIM Xkg,Friolim,Pastron > Frescos > Fiambres,34999.0,34999.0,28924.79,,20260219
34935,Mortadela Feteada Campo Austra Xkg,Campo Austral,Mortadela > Frescos > Fiambres,10645.0,10645.0,8797.52,,20260219
33195,Mortadela Gigante Calchaqui Xkg,Calchaqui,Mortadela > Frescos > Fiambres,15899.0,15899.0,13139.67,,20260219
45182,Salame Crespon Fetead Ebro . 1 Kgm,Ebro,Salame > SALAMES Y SALAMINES > Frescos > Fiambres > FIAMBRES > FIAMBRERIA > ALIMENTOS FRESCOS,32799.0,32799.0,27106.61,32799.0,20260219
47191,Lomo Curado Embuchado Fete Ebro . 1 Kgm,Ebro,Lomo > Frescos > Fiambres,42449.0,42449.0,35081.82,42449.0,20260219
47107,Lomo Ahumado T/Suizo Fetead Ebro . 1 Kgm,Ebro,Lomo > Frescos > Fiambres,37599.0,37599.0,31073.55,37599.0,20260219
47031,Mortadela C/Pistacho Fet Ebro . 1 Kgm,Ebro,Mortadela > Frescos > Fiambres,24259.0,24259.0,20048.76,24259.0,20260219
47931,Salchichon C/Jam. Feteado LA OCTAVA Xkg 1 Kgm,La Octava,Salchichón > Frescos > Fiambres,8459.0,8459.0,6990.91,8459.0,20260219
47935,Salchichon Primav. Fetead LA OCTAVA Xkg 1 Kgm,La Octava,Salchichón > Frescos > Fiambres,8459.0,8459.0,6990.91,8459.0,20260219
34894,Queso D.Cerdo Fetead Xkg,Nuestra Fiambreria,Frescos > Fiambres > Fiambre De Cerdo,7199.0,7199.0,5949.59,,20260219
11097,Jamon Crudo Serrano Artysan X 1 Kgm,Artysán,Jamón Crudo > Jamón > Frescos > Fiambres,68999.0,68999.0,57023.97,68999.0,20260219
11868,Jamón Crudo De Cebo Ibérico  Legado X Kg,Legado Ibérico,Jamón Crudo > Jamón > Frescos > Fiambres,164999.0,164999.0,136362.81,164999.0,20260219
13380,Jamon Cocido Clásico Fetead Lario X Kg,Lario,Jamón Cocido > Jamón > Frescos > Fiambres,19519.0,19519.0,16131.4,19519.0,20260219
4786,Mini Salchichón C/Jamon Lario Uni 320 Grm,Lario,Salchichón > Frescos > Fiambres,3359.0,3359.0,2776.03,11196.66,20260219
18464,Bondiola Pimienta Negra Piez Las Dinas X 1kg,Las Dinas,Frescos > Fiambres > Bondiola,47899.0,47899.0,39585.95,47899.0,20260219
16073,Longaniza Tipo Calabresa Las Dinas X 1kg,Las Dinas,Longaniza > Frescos > Fiambres,30499.0,30499.0,25205.79,30499.0,20260219
18465,Lomo De Cerdo Con Pimienta Negra Pieza Las Dinas X 1 Kg,Las Dinas,Lomo > Frescos > Fiambres,39699.0,39699.0,32809.09,39699.0,20260219
13289,Chorizo Tipo Alemán Facundo X 1kg,Facundo,Salchichas Y Pates > Salchichas > Frescos > Fiambres,15799.0,15799.0,13057.02,15799.0,20260219
16074,Salame De Tandil Las Dinas X 1kg,Las Dinas,Salame > Frescos > Fiambres,50999.0,50999.0,42147.93,50999.0,20260219
34879,Jamon Crudo Feteado Nico Jamones Xkg,Nico,Jamón Crudo > Jamón > Frescos > Fiambres,69999.0,69999.0,57850.41,,20260219
16103,Salamin Picado Fino De Cerdo Las Dinas X 1kg,Las Dinas,Salame > Frescos > Fiambres,30499.0,30499.0,25205.79,30499.0,20260219
18466,"Tapa De Asado Braceada, Ahumada Y Condimentada Con Especias Las Dinas X 1 Kg",Las Dinas,Frescos > Fiambres > Especialidades,49999.0,49999.0,41321.49,49999.0,20260219
501419,Salchichon Loncheado Vela Nico Fwp 100 Grm,Nico,Frescos > Fiambres,6999.0,6999.0,5784.3,69990.0,20260219
16105,Salamin Picado Grueso Las Dinas X 1kg,Las Dinas,Salame > Frescos > Fiambres,30499.0,30499.0,25205.79,30499.0,20260219
18467,Mortadela Cerdo Con Nuez Las Dinas X 1 Kg,Las Dinas,Mortadela > Frescos > Fiambres,24999.0,24999.0,20660.33,24999.0,20260219
491745,Salchichas Kids SWIFT Kids X6 Uni 190g,Swift,Salchichas Y Pates > Salchichas > Frescos > Fiambres,2075.0,2075.0,1714.88,10921.05,20260219
13782,Cabecero De Lomo .. NICO X 1 Kgm,Nico,Frescos > Fiambres > Chorizo,65999.0,65999.0,54544.63,65999.0,20260219
595746,Lomo De Cerdo Cocido A La Pimienta Feteado Lario 100g,Lario,Lomo > Frescos > Fiambres,5349.0,5349.0,4420.66,53490.0,20260219
14415,Lomo De Cerdo Cocido Centena Lario X 1kg,Lario,Lomo > Frescos > Fiambres,33649.0,33649.0,27809.09,33649.0,20260219
600327,Jamón Crudo Curado 12 Meses El Artesano 100g,El Artesano,Jamón Crudo > Jamón > Frescos > Fiambres,9119.0,9119.0,7536.36,91190.0,20260219
16093,Salame De Cerdo Con Avellanas Las Dinas X 1kg,Las Dinas,Salame > Frescos > Fiambres,50999.0,50999.0,42147.93,50999.0,20260219
16108,Longaniza Tipo Tandilera Las Dinas X 1kg,Las Dinas,Longaniza > Frescos > Fiambres,30499.0,30499.0,25205.79,30499.0,20260219
18468,Lomo De Cerdo Tipo Porch Las Dinas X 1 Kg,Las Dinas,Lomo > Frescos > Fiambres,36859.0,36859.0,30461.98,36859.0,20260219
20297,Panceta Salada Plancha Feteada Don Ramon X Kg,Don Ramon,Panceta > Frescos > Fiambres,66999.0,66999.0,55371.07,66999.0,20260219
583921,Salamin Picado Grueso Cagnoli 130g,Cagnoli,Salame > Frescos > Fiambres,6235.0,6235.0,5152.89,43000.0,20260219
13375,Fiamb.D/Cerdo Feteado- Lario X Kg,Lario,Frescos > Fiambres > Fiambre De Cerdo,14999.0,14999.0,12395.87,14999.0,20260219
13343,Jamon Cocido Feteado Lario X 150 Grm,Lario,Jamón Cocido > Jamón > Frescos > Fiambres,4059.0,4059.0,3354.55,27060.0,20260219
90906,Salame Milan Feteado Cagnoli Bli 180 Grm,Cagnoli,Salame > Frescos > Fiambres,7445.0,7445.0,6152.89,41361.11,20260219
522348,Mini Salchichón C/Jamon Paladini Uni 300 Grm,Paladini,Salchichón > Frescos > Fiambres,5009.0,5009.0,4139.67,16696.66,20260219
583918,Salamin Picado Fino Ahumado Cagnoli 145g,Cagnoli,Salame > Frescos > Fiambres,6790.0,6790.0,5611.57,46827.58,20260219
16092,Jamón Cocido Las Dinas X 1kg,Las Dinas,Jamón Cocido > Jamón > Frescos > Fiambres,41839.0,41839.0,34577.69,41839.0,20260219
20290,Jamón Crudo Feteado Don Ramon X Kg,Don Ramon,Jamón Crudo > Jamón > Frescos > Fiambres,75299.0,75299.0,62230.58,75299.0,20260219
16110,Longaniza A La Española Las Dinas X 1kg,Las Dinas,Longaniza > Frescos > Fiambres,30499.0,30499.0,25205.79,30499.0,20260219
18469,Jamón Cocido Feteado LAS DINAS X Kg,Las Dinas,Jamón Cocido > Jamón > Frescos > Fiambres,34019.0,34019.0,28114.88,34019.0,20260219
524796,Salamin Tipo Fuet Lario Paq 150 Grm,Lario,Salame > Frescos > Fiambres,7410.0,7410.0,6123.97,49400.0,20260219
16090,Bondiola Pimienta Negra Las Dinas X 1kg,Las Dinas,Frescos > Fiambres > Bondiola,47999.0,47999.0,39668.6,47999.0,20260219
583920,Salamin Picado Fino Cagnoli 130g,Cagnoli,Salame > Frescos > Fiambres,6610.0,6610.0,5462.81,45586.2,20260219
14104,Salame Tipo Ibérico Las Dinas X 1kg,Las Dinas,Salame > Frescos > Fiambres,50999.0,50999.0,42147.93,50999.0,20260219
17571,Leberwurst Con Trufas Friolim Xkg,Friolim,Leberwurst > Frescos > Fiambres,9749.0,9749.0,8057.02,,20260219
4642,Mini Salchichón Primavera Lario Uni 320 Grm,Lario,Salchichón > Frescos > Fiambres,3359.0,3359.0,2776.03,11196.66,20260219
498276,Jamón Serrano Lonchas LOURISIERRA Paq 80 Grm,Lourisierra,Jamón Crudo > Jamón > Frescos > Fiambres,7999.0,7999.0,6610.74,99987.5,20260219
20298,Panceta Ahumada Con Cuero Don Ramon X Kg,Don Ramon,Panceta > Frescos > Fiambres,61999.0,61999.0,51238.84,61999.0,20260219
595747,Jamón Crudo Parma 24 Meses Devodier 80g,Devodier,Jamón Crudo > Jamón > Frescos > Fiambres,26499.0,26499.0,21900.0,331237.5,20260219
595749,Mortadela Con Pistacho Feteado Lario 100g,Lario,Mortadela > Frescos > Fiambres,3039.0,3039.0,2511.57,30390.0,20260219
501409,Jamón Serrano Lonchas Nico Fwp 100 Grm,Nico,Jamón Crudo > Jamón > Frescos > Fiambres,8999.0,8999.0,7437.19,89990.0,20260219
20300,Jamón Crudo Redondo Don Ramon X Kg,Don Ramon,Jamón Crudo > Jamón > Frescos > Fiambres,67899.0,67899.0,56114.88,67899.0,20260219
599975,Mortadela Mini Con Pistacho Cagnoli 250g,Cagnoli,Mortadela > Frescos > Fiambres,5449.0,5449.0,4503.31,21796.0,20260219
606635,Salamín Picado Fino Especiado CAGNOLI 145g,Cagnoli,Salame > Frescos > Fiambres,7099.0,7099.0,5866.94,48958.62,20260219
578339,Salchichas Clasica X6 Patyviena 230g,Patyviena,Salchichas Y Pates > Salchichas > Frescos > Fiambres,2605.0,2605.0,2152.89,11326.08,20260219
16064,Mortadela De Cerdo Con Nuez Las Dinas X 1kg,Las Dinas,Mortadela > Frescos > Fiambres,28859.0,28859.0,23850.41,28859.0,20260219
524795,Leberwurst Lario X 200 Grm,Lario,Leberwurst > Frescos > Fiambres,2199.0,2199.0,1817.36,10995.0,20260219
18463,Lomo De Cerdo Ahumado Tipo Praga Las Dinas X 1 Kg,Las Dinas,Lomo > Frescos > Fiambres,29999.0,29999.0,24792.56,29999.0,20260219
16072,Longaniza Tipo Cantinera Las Dinas X 1kg,Las Dinas,Longaniza > Frescos > Fiambres,30499.0,30499.0,25205.79,30499.0,20260219
524792,Mortadela Feteado Lario X 150 Grm,Lario,Mortadela > Frescos > Fiambres,3679.0,3679.0,3040.5,24526.66,20260219
16099,Salchicha Tipo Frankfurt Las Dinas X 1kg,Las Dinas,Salchichas Y Pates > Salchichas > Frescos > Fiambres,24499.0,24499.0,20247.11,24499.0,20260219
13379,Jamon Cocido Clasico Lario X 1 Kgm,Lario,Jamón Cocido > Jamón > Frescos > Fiambres,19519.0,19519.0,16131.4,19519.0,20260219
38616,Salame Milán Paladini Bastón X Kg,Paladini,Salame > Frescos > Fiambres,34679.0,34679.0,28660.33,,20260219
522349,Mini Salchichón Triple Paladini Uni 300 Grm,Paladini,Salchichón > Frescos > Fiambres,5199.0,5199.0,4296.69,17330.0,20260219
595745,Jamón Cocido Horneado Feteado Lario 120g,Lario,Jamón > Frescos > Fiambres,5779.0,5779.0,4776.03,48158.33,20260219
616862,Mortadela Mini El Bierzo 300g,El Bierzo,Mortadela > Frescos > Fiambres,4349.0,4349.0,3594.21,14496.66,20260219
613497,Lomo De Cerdo Cocido A Las Finas Hierbas Lario 100g,Lario,Lomo > Frescos > Fiambres,4619.0,4619.0,3817.36,46190.0,20260219
583919,Salamin Picado Fino Picante Cagnoli 145g,Cagnoli,Salame > Frescos > Fiambres,6750.0,6750.0,5578.51,46551.72,20260219
491179,Jamon Cocido PALADINI 150g,Paladini,Jamón Cocido > Jamón > Frescos > Fiambres,4619.0,4619.0,3817.36,30793.33,20260219
501413,"Jamón Serrano Loncheado, Res Nico Fwp 100 Grm",Nico,Jamón Crudo > Jamón > Frescos > Fiambres,13499.0,13499.0,11156.2,134990.0,20260219
182279,Mortadela Bochita Lario Paq 320 Grm,Lario,Mortadela > Frescos > Fiambres,4260.0,4260.0,3520.66,14200.0,20260219
15044,Salame-Spianatta Hierbas Finas Cagnoli X 1 Kgm,Cagnoli,Salame > Frescos > Fiambres,57899.0,57899.0,47850.41,57899.0,20260219
501407,Lomo Embuchado Loncheado Nico Fwp 100 Grm,Nico,Frescos > Fiambres,9999.0,9999.0,8263.64,99990.0,20260219
595751,Jamón Crudo Parma Devodier 80g,Devodier,Jamón Crudo > Jamón > Frescos > Fiambres,24999.0,24999.0,20660.33,312487.5,20260219
15046,Salame-Spianatta A La Pimienta Cagnoli X 1 Kgm,Cagnoli,Salame > Frescos > Fiambres,57899.0,57899.0,47850.41,57899.0,20260219
16091,Lomo De Cerdo Horneado Tipo Porcheta Las Dinas X 1kg,Las Dinas,Lomo > Frescos > Fiambres,45259.0,45259.0,37404.13,45259.0,20260219
524791,Bondiola Feteada Lario X 120 Grm,Lario,Frescos > Fiambres > Bondiola,6619.0,6619.0,5470.25,55158.33,20260219
524793,Salame Milan Feteado Lario X 150 Grm,Lario,Salame > Frescos > Fiambres,5139.0,5139.0,4247.11,34260.0,20260219
498277,Jamón Serrano Reducido En Sa LOURISIERRA Paq 120 Grm,Lourisierra,Jamón Crudo > Jamón > Frescos > Fiambres,11499.0,11499.0,9503.31,95825.0,20260219
16063,Lomo De Cerdo Con Pimienta Negra Feteada Las Dinas X 1kg,Las Dinas,Lomo > Frescos > Fiambres,48999.0,48999.0,40495.04,48999.0,20260219
14414,Jamón Cocido Horneado Centenario Lario X 1kg,Lario,Jamón Cocido > Jamón > Frescos > Fiambres,30739.0,30739.0,25404.13,30739.0,20260219
593761,Salchichas Sin Piel 6u 66 190g,66,Salchichas Y Pates > Salchichas > Frescos > Fiambres,1825.0,1825.0,1508.26,9605.26,20260219
13280,Salchicha Tipo Frankfurt Con Piel Facundo X1 Kg,Facundo,Salchichas Y Pates > Salchichas > Frescos > Fiambres,15799.0,15799.0,13057.02,15799.0,20260219
595744,Salame Tipo Fuet Lario 150g,Lario,Salame > Frescos > Fiambres,8029.0,8029.0,6635.54,53526.66,20260219
595750,Jamón Cocido Lario 300g,Lario,Jamón Cocido > Jamón > Frescos > Fiambres,8250.0,8250.0,6818.18,27500.0,20260219
15045,Salame-Spianatta Ají Molido Cagnoli X 1 Kgm,Cagnoli,Salame > Frescos > Fiambres,57899.0,57899.0,47850.41,57899.0,20260219
578340,Salchichas Clasica X12 Patyviena 460g,Patyviena,Salchichas Y Pates > Salchichas > Frescos > Fiambres,4989.0,4989.0,4123.14,10845.65,20260219
498279,Duopack Chorizo+Salami LOURISIERRA Paq 40 Grm,Lourisierra,Tabla De Fiambres > Frescos > Fiambres,6999.0,6999.0,5784.3,17497.5,20260219
602970,Salchichas Picantes Vienissima 230g,Vienissima,Salchichas Y Pates > Salchichas > Frescos > Fiambres,3139.0,3139.0,2594.21,13647.82,20260219
607756,Jamón Crudo Feteado El Artesano 100g,El Artesano,Jamón Crudo > Jamón > Frescos > Fiambres,5889.0,5889.0,4866.94,58890.0,20260219
618092,Salchichas X12 Swift Paq 450 Grm,Swift,Salchichas Y Pates > Salchichas > Frescos > Fiambres,4915.0,4915.0,4061.98,10922.22,20260219
595748,Jamón Crudo Italiano Devodier 100g,Devodier,Jamón Crudo > Jamón > Frescos > Fiambres,22999.0,22999.0,19007.44,229990.0,20260219
594746,NOTSALXICHA 250g (5u),Notsalxicha,Salchichas Y Pates > Salchichas > Frescos > Fiambres,5719.0,5719.0,4726.45,22876.0,20260219
22825,Salamín Picado Grueso Tipo Casero Facundo X Kg,Facundo,Salame > Frescos > Fiambres,34925.0,34925.0,28863.64,34925.0,20260219
16069,Salchicha Tipo Viena Las Dinas X 1kg,Las Dinas,Salchichas Y Pates > Salchichas > Frescos > Fiambres,21999.0,21999.0,18180.99,21999.0,20260219
595743,Jamón Culatelo Feteado Devodier 80g,Devodier,Jamón Cocido > Jamón > Frescos > Fiambres,30999.0,30999.0,25619.01,387487.5,20260219
16848,Jamon Cocido Facundo X 1 Kgm,Facundo,Jamón Cocido > Jamón > Frescos > Fiambres,16329.0,16329.0,13495.04,16329.0,20260219
618091,Salchichas X6 Swift Paq 225 Grm,Swift,Salchichas Y Pates > Salchichas > Frescos > Fiambres,2579.0,2579.0,2131.4,11462.22,20260219
16067,Lomo De Cerdo Ahumado Tipo Praga Las Dinas X 1kg,Las Dinas,Lomo > Frescos > Fiambres,41999.0,41999.0,34709.92,41999.0,20260219
13376,Fiambre De Cerdo Lario X 1 Kgm,Lario,Frescos > Fiambres > Bondiola,14999.0,14999.0,12395.87,14999.0,20260219
13789,"Jamón Serrano Bloque,Pulido  NICO X Kg",Nico,Jamón Crudo > Jamón > Frescos > Fiambres,69999.0,69999.0,57850.41,69999.0,20260219
213758,Queso Crema LA PAULINA Doble Crema 250 Gr,La Paulina,Sin Tacc > Quesos Blancos/crema > Quesos > Queso Crema Y Untables > Frescos,2451.75,3269.0,2701.65,13076.0,20260219
212430,Queso Crema LA PAULINA 290gr,La Paulina,Sin Tacc > Quesos Untables > Quesos Crema > Quesos Blancos/crema > Quesos > Queso Crema Y Untables > QUESOS UNTABLES > LÁCTEOS > Frescos > ALIMENTOS FRESCOS,2336.25,3115.0,2574.38,10741.37,20260219
212429,Queso Crema LA PAULINA Tradicional 290 Gr,La Paulina,Sin Tacc > Quesos Blancos/crema > Quesos > Queso Crema Y Untables > Frescos,2336.25,3115.0,2574.38,10741.37,20260219
174397,Queso Untable LA PAULINA Clásico 190 Gr,La Paulina,Sin Tacc > Quesos Untables > Quesos > Queso Crema Y Untables > Frescos,2058.75,2745.0,2268.6,14447.36,20260219
174401,Queso Untable LA PAULINA Fontina 190 Gr,La Paulina,Sin Tacc > Quesos Untables > Quesos > Queso Crema Y Untables > Frescos,2058.75,2745.0,2268.6,14447.36,20260219
197292,Queso Untable LA PAULINA Port Salut 190 Gr,La Paulina,Sin Tacc > Quesos Untables > Quesos > Queso Crema Y Untables > Frescos,2058.75,2745.0,2268.6,14447.36,20260219
195552,Queso Untable LA PAULINA Cheddar 190 Gr,La Paulina,Sin Tacc > Quesos Untables > Quesos > Queso Crema Y Untables > Frescos,2058.75,2745.0,2268.6,14447.36,20260219
174398,Queso Untable LA PAULINA Jamón 190 Gr,La Paulina,Sin Tacc > Quesos Untables > Quesos > Queso Crema Y Untables > Frescos,2058.75,2745.0,2268.6,14447.36,20260219
47711,Queso Cremón Doble Crema La Serenísima X Kg,La Serenisima,Quesos Blandos > Quesos > Queso Cremoso > Frescos,13999.0,13999.0,11569.42,13999.0,20260219
163,Port Salut PRIMERA MARCA X Kg,Primera Marca,Quesos Blandos > Quesos > Queso Port Salut > Frescos,8599.0,8599.0,7106.61,,20260219
42729,Fynbo . Canut Xkg 1 Kgm,Canut,Quesos > Queso Semiduro > Fynbo > Frescos,13599.0,13599.0,11238.84,13599.0,20260219
53513,Queso Azul SAN IGNACIO X Kg,San Ignacio,Quesos > Queso Semiduro > Frescos > Azul,16999.0,16999.0,14048.76,,20260219
12729,Provo.Parrill Trozado WAPI X 1 Kgm,Wapi,Quesos Especiales > Quesos Duros > Quesos > Queso Provoleta > Nacionales > Frescos,35499.0,35499.0,29338.02,35499.0,20260219
