categoria,precio_promedio,fecha
Yogures > Yogur Entero > Sin Tacc > Lácteos > Frescos,2701.67,20260219
Yogures > Yogur Entero > Yogur > Lácteos > Frescos,2194.33,20260219
Yogures > Yogur Sin Lactosa > Lácteos > Frescos,3636.86,20260219
Yogures > Yogur Sin Lactosa > Sin Tacc > Lácteos > Frescos,2871.67,20260219
Zanahoria > Conservas Vegetal > Conservas > Almacén,2495.0,20260219
Zanahoria > Otros > Conservas Vegetal > Conservas > Almacén,5031.0,20260219
Zanahoria > VEGETALES > Conservas Vegetal > Conservas > CONSERVAS > Almacén > ALIMENTOS SECOS,6990.0,20260219
Zanahoria > Verduras > Hortalizas > Frutas Y Verduras > Frescos,1599.0,20260219
Zapallito > Verduras > Hortalizas > Frutas Y Verduras > Frescos,1374.0,20260219
Zapallos > Verduras > Hortalizas > Frutas Y Verduras > Frescos,1082.33,20260219
Zapallos > Verduras > Productos Orgánicos > Orgánicos > Hortalizas > Frutas Y Verduras > Frescos,1199.0,20260219
Ñoquis > Pastas Frescas Y Tapas > Frescos > Fideos Y Ñoquis,3131.83,20260219
